trans_id,trans_dt,enrl_id,pymt_type_id,full_price,discount_type_id,payment_amount,full_paid
904128,2024-09-25,702066,3,7200.00,,2400.00,1
904129,2025-01-28,702067,3,4800.00,30,1800.00,
904130,2025-02-04,702067,3,4800.00,30,1800.00,Yes
904131,2024-06-30,702068,2,6000.00,,1500.00,
904132,2024-07-07,702068,2,6000.00,,1500.00,N
904133,2024-07-14,702068,1,6000.00,,1500.00,N
904134,2024-07-21,702068,3,6000.00,,1500.00,Yes
904135,2024-06-02,702069,2,6000.00,20,2625.00,N
904136,2024-06-09,702069,3,6000.00,20,2625.00,1
904137,2025-04-12,702070,3,4800.00,,4800.00,Yes
904138,2025-03-23,702072,4,4800.00,20,230.47,
904139,2025-03-30,702072,3,4800.00,20,230.47,0
904140,2025-04-06,702072,3,4800.00,20,230.47,N
904141,2025-04-13,702072,2,4800.00,20,230.45,0
904142,2024-09-04,702073,3,4800.00,20,1024.81,No
904143,2024-09-11,702073,5,4800.00,20,1024.81,No
904144,2024-04-23,702074,4,4200.00,40,550.00,0
904145,2024-04-30,702074,3,4200.00,40,550.00,0
904146,2024-05-07,702074,4,4200.00,40,550.00,No
904147,2024-05-14,702074,5,4200.00,40,550.00,Y
904148,2025-08-16,702075,1,6000.00,60,6000.00,Y
904149,2024-06-08,702076,4,7200.00,50,1725.00,No
904150,2024-06-15,702076,1,7200.00,50,1725.00,No
904151,2024-06-22,702076,3,7200.00,50,1725.00,
904152,2024-06-29,702076,4,7200.00,50,1725.00,Y
904153,2024-07-17,702077,1,6000.00,40,1587.42,0
904154,2024-07-24,702077,3,6000.00,40,1587.42,N
904155,2025-09-10,702078,2,7200.00,,2014.85,
904156,2025-09-17,702078,2,7200.00,,2014.85,0
904157,2025-09-24,702078,1,7200.00,,2014.86,No
904158,2025-08-22,702079,1,5400.00,10,1633.33,N
904159,2025-08-29,702079,2,5400.00,10,1633.33,
904160,2025-09-05,702079,4,5400.00,10,1633.34,1
904161,2025-04-28,702080,4,6000.00,60,6000.00,Y
904162,2025-09-10,702081,3,4800.00,30,1800.00,N
904163,2025-09-17,702081,5,4800.00,30,1800.00,Y
904164,2024-12-23,702082,4,7200.00,60,7200.00,Yes
904165,2025-08-02,702083,1,4200.00,20,1725.00,N
904166,2025-08-09,702083,5,4200.00,20,1725.00,Y
904167,2024-09-14,702084,4,7200.00,20,2150.00,N
904168,2024-09-21,702084,5,7200.00,20,2150.00,No
904169,2024-09-28,702084,3,7200.00,20,2150.00,Y
904170,2025-01-19,702085,3,4800.00,40,727.12,
904171,2025-01-26,702085,4,4800.00,40,727.12,
904172,2025-04-23,702086,3,3500.00,10,1823.65,
904173,2024-06-04,702087,5,4200.00,,4200.00,Y
904174,2025-02-24,702088,5,4200.00,,1512.67,
904175,2025-03-03,702088,2,4200.00,,1512.68,
904176,2025-08-10,702089,5,6000.00,,1232.23,
904177,2025-08-17,702089,3,6000.00,,1232.24,N
904178,2024-12-03,702090,4,4800.00,50,1125.00,
904179,2024-12-10,702090,4,4800.00,50,1125.00,No
904180,2024-12-17,702090,3,4800.00,50,1125.00,
904181,2024-12-24,702090,4,4800.00,50,1125.00,1
904182,2025-02-13,702091,4,4200.00,60,2100.00,
904183,2025-02-20,702091,2,4200.00,60,2100.00,Yes
904184,2024-08-02,702092,1,4800.00,60,4800.00,Y
904185,2024-04-01,702093,3,5400.00,60,1643.71,0
904186,2024-04-08,702093,4,5400.00,60,1643.72,No
904187,2025-07-03,702094,2,5400.00,,2180.31,No
904188,2024-06-19,702095,2,5400.00,10,2998.74,No
904189,2025-05-15,702096,5,4200.00,,763.98,No
904190,2025-05-22,702096,1,4200.00,,763.97,0
904191,2025-03-30,702097,3,3500.00,,3500.00,Y
904192,2024-07-14,702098,5,4800.00,50,3988.71,0
904193,2025-07-17,702099,2,4800.00,,4800.00,Yes
904194,2025-07-28,702100,4,4200.00,,1050.00,
904195,2025-08-04,702100,1,4200.00,,1050.00,No
904196,2025-08-11,702100,2,4200.00,,1050.00,N
904197,2025-08-18,702100,4,4200.00,,1050.00,Yes
904198,2024-09-26,702101,2,4200.00,,4200.00,1
904199,2025-07-03,702102,5,6000.00,20,1870.33,0
904200,2025-03-29,702103,1,4800.00,10,1433.33,0
904201,2025-04-05,702103,4,4800.00,10,1433.33,
904202,2025-04-12,702103,1,4800.00,10,1433.34,Y
904203,2025-09-14,702104,2,4800.00,,461.28,
904204,2025-09-21,702104,3,4800.00,,461.28,No
904205,2025-09-28,702104,4,4800.00,,461.29,No
904206,2024-07-10,702105,1,5400.00,30,2100.00,No
904207,2024-07-17,702105,2,5400.00,30,2100.00,Yes
904208,2024-11-22,702106,3,7200.00,60,3767.25,N
904209,2024-11-18,702107,3,6000.00,,1500.00,
904210,2024-11-25,702107,1,6000.00,,1500.00,
904211,2024-12-02,702107,1,6000.00,,1500.00,
904212,2024-12-09,702107,2,6000.00,,1500.00,Y
904213,2025-05-30,702108,2,3500.00,40,1500.00,Y
904214,2024-08-06,702109,3,4800.00,30,1800.00,N
904215,2024-08-13,702109,2,4800.00,30,1800.00,Y
904216,2025-01-15,702110,3,4800.00,20,2025.00,
904217,2025-01-22,702110,3,4800.00,20,2025.00,Yes
904218,2025-02-13,702111,3,4200.00,60,2100.00,N
904219,2025-02-20,702111,1,4200.00,60,2100.00,1
904220,2025-06-13,702112,2,5400.00,30,1050.00,0
904221,2025-06-20,702112,1,5400.00,30,1050.00,
904222,2025-06-27,702112,2,5400.00,30,1050.00,0
904223,2025-07-04,702112,5,5400.00,30,1050.00,Y
904224,2024-06-22,702113,4,3500.00,,2198.71,
904225,2024-02-15,702114,3,3500.00,,737.83,N
904226,2025-09-13,702116,4,4800.00,,3483.63,0
904227,2024-03-31,702117,5,5400.00,30,786.38,
904228,2024-04-07,702117,1,5400.00,30,786.38,N
904229,2024-04-14,702117,1,5400.00,30,786.38,N
904230,2024-04-21,702117,5,5400.00,30,786.38,N
904231,2024-10-06,702118,2,4200.00,30,1500.00,
904232,2024-10-13,702118,2,4200.00,30,1500.00,Y
904233,2024-08-07,702119,2,4800.00,10,1075.00,N
904234,2024-08-14,702119,5,4800.00,10,1075.00,No
904235,2024-08-21,702119,1,4800.00,10,1075.00,N
904236,2024-08-28,702119,4,4800.00,10,1075.00,Y
904237,2024-07-28,702120,4,7200.00,40,5200.00,Y
904238,2024-11-24,702121,1,7200.00,,1800.00,0
904239,2024-12-01,702121,4,7200.00,,1800.00,
904240,2024-12-08,702121,1,7200.00,,1800.00,No
904241,2024-12-15,702121,2,7200.00,,1800.00,Y
904242,2024-06-28,702122,2,6000.00,,6000.00,Y
904243,2025-08-11,702123,4,3500.00,10,1543.00,N
904244,2024-10-25,702124,1,4200.00,,1794.67,
904245,2024-09-12,702125,4,5400.00,,1800.00,N
904246,2024-09-19,702125,4,5400.00,,1800.00,No
904247,2024-09-26,702125,1,5400.00,,1800.00,Yes
904248,2024-12-08,702126,5,3500.00,40,750.00,0
904249,2024-12-15,702126,5,3500.00,40,750.00,Y
904250,2024-09-23,702127,5,4800.00,30,1800.00,No
904251,2024-09-30,702127,1,4800.00,30,1800.00,1
904252,2025-03-01,702128,2,4800.00,30,3600.00,Yes
904253,2024-03-03,702129,3,3500.00,,3500.00,Y
904254,2024-11-16,702131,3,7200.00,50,3450.00,N
904255,2024-11-23,702131,5,7200.00,50,3450.00,Yes
904256,2024-06-10,702132,1,6000.00,,1103.20,
904257,2024-06-17,702132,3,6000.00,,1103.20,
904258,2024-06-24,702132,2,6000.00,,1103.20,No
904259,2024-07-01,702132,5,6000.00,,1103.19,0
904260,2025-07-01,702133,1,7200.00,60,2060.25,
904261,2025-08-30,702134,2,5400.00,30,4200.00,Y
904262,2025-09-12,702135,3,7200.00,,1800.00,N
904263,2025-09-19,702135,1,7200.00,,1800.00,No
904264,2025-09-26,702135,4,7200.00,,1800.00,0
904265,2025-10-03,702135,3,7200.00,,1800.00,Y
904266,2025-08-26,702136,3,6000.00,60,588.42,0
904267,2025-09-02,702136,4,6000.00,60,588.42,
904268,2025-09-09,702136,2,6000.00,60,588.42,N
904269,2025-09-16,702136,4,6000.00,60,588.41,
904270,2024-11-19,702137,5,4200.00,,2100.00,N
904271,2024-11-26,702137,2,4200.00,,2100.00,Yes
904272,2023-12-22,702138,3,5400.00,,1350.00,N
904273,2023-12-29,702138,5,5400.00,,1350.00,No
904274,2024-01-05,702138,2,5400.00,,1350.00,
904275,2024-01-12,702138,1,5400.00,,1350.00,Yes
904276,2024-08-18,702139,4,4200.00,,1050.00,No
904277,2024-08-25,702139,1,4200.00,,1050.00,No
904278,2024-09-01,702139,1,4200.00,,1050.00,N
904279,2024-09-08,702139,3,4200.00,,1050.00,1
904280,2024-07-15,702140,4,4800.00,,4800.00,Yes
904281,2025-03-23,702141,2,4800.00,60,4800.00,1
904282,2025-04-20,702142,3,7200.00,40,5200.00,Y
904283,2025-02-09,702143,4,7200.00,60,3142.61,0
904284,2025-02-16,702143,3,7200.00,60,3142.61,
904285,2024-07-22,702144,5,6000.00,,1500.00,
904286,2024-07-29,702144,5,6000.00,,1500.00,
904287,2024-08-05,702144,1,6000.00,,1500.00,0
904288,2024-08-12,702144,3,6000.00,,1500.00,1
904289,2025-05-11,702145,1,4200.00,60,1380.84,N
904290,2025-05-18,702145,5,4200.00,60,1380.84,0
904291,2024-10-10,702146,1,6000.00,,838.16,N
904292,2024-10-17,702146,5,6000.00,,838.17,0
904293,2025-04-08,702148,4,3500.00,,1299.63,No
904294,2025-04-15,702148,4,3500.00,,1299.63,No
904295,2024-02-09,702149,2,7200.00,,1250.56,0
904296,2024-02-16,702149,1,7200.00,,1250.55,No
904297,2024-06-15,702150,3,7200.00,30,978.74,N
904298,2024-06-22,702150,3,7200.00,30,978.74,N
904299,2024-06-29,702150,3,7200.00,30,978.74,0
904300,2024-07-06,702150,4,7200.00,30,978.75,0
904301,2025-02-22,702151,1,3500.00,20,1375.00,0
904302,2025-03-01,702151,1,3500.00,20,1375.00,Y
904303,2024-11-28,702152,3,7200.00,10,4927.95,0
904304,2024-12-02,702153,2,7200.00,30,2282.01,0
904305,2024-12-09,702153,4,7200.00,30,2282.02,0
904306,2024-12-30,702154,4,6000.00,10,2275.88,0
904307,2025-01-06,702154,2,6000.00,10,2275.88,No
904308,2025-08-29,702155,4,5400.00,,1086.13,0
904309,2025-09-05,702155,4,5400.00,,1086.13,
904310,2025-09-12,702155,3,5400.00,,1086.13,0
904311,2025-09-19,702155,3,5400.00,,1086.15,0
904312,2024-02-05,702156,1,7200.00,,528.92,0
904313,2024-02-12,702156,1,7200.00,,528.92,
904314,2024-02-19,702156,4,7200.00,,528.92,0
904315,2023-12-05,702158,1,3500.00,30,417.76,0
904316,2023-12-12,702158,2,3500.00,30,417.76,N
904317,2023-12-19,702158,1,3500.00,30,417.76,0
904318,2025-03-12,702159,3,4200.00,,1050.00,No
904319,2025-03-19,702159,5,4200.00,,1050.00,No
904320,2025-03-26,702159,5,4200.00,,1050.00,No
904321,2025-04-02,702159,3,4200.00,,1050.00,Y
904322,2024-11-28,702160,4,5400.00,,1350.00,
904323,2024-12-05,702160,1,5400.00,,1350.00,No
904324,2024-12-12,702160,3,5400.00,,1350.00,N
904325,2024-12-19,702160,2,5400.00,,1350.00,1
904326,2024-05-16,702161,4,5400.00,,2408.91,N
904327,2024-05-23,702161,5,5400.00,,2408.92,No
904328,2024-01-03,702162,1,6000.00,,2000.00,N
904329,2024-01-10,702162,3,6000.00,,2000.00,N
904330,2024-01-17,702162,4,6000.00,,2000.00,Yes
904331,2024-12-05,702163,5,7200.00,30,418.87,No
904332,2024-12-12,702163,2,7200.00,30,418.87,No
904333,2024-12-19,702163,5,7200.00,30,418.88,No
904334,2024-01-29,702164,3,6000.00,,6000.00,1
904335,2025-07-02,702165,3,4800.00,,4800.00,Yes
904336,2024-03-29,702166,1,4200.00,10,1850.00,
904337,2024-04-05,702166,5,4200.00,10,1850.00,Y
904338,2023-12-10,702167,2,6000.00,30,2400.00,
904339,2023-12-17,702167,1,6000.00,30,2400.00,1
904340,2025-08-06,702168,5,3500.00,,1750.00,N
904341,2025-08-13,702168,2,3500.00,,1750.00,Y
904342,2024-07-18,702169,5,5400.00,,1716.97,N
904343,2024-07-25,702169,3,5400.00,,1716.98,N
904344,2024-10-20,702170,2,7200.00,20,3225.00,N
904345,2024-10-27,702170,5,7200.00,20,3225.00,1
904346,2024-08-22,702171,5,5400.00,,5400.00,Y
904347,2023-12-13,702172,5,6000.00,,643.00,
904348,2023-12-20,702172,4,6000.00,,643.00,N
904349,2023-12-27,702172,5,6000.00,,643.00,0
904350,2024-01-03,702172,4,6000.00,,643.02,N
904351,2024-10-31,702173,1,4800.00,40,1400.00,N
904352,2024-11-07,702173,4,4800.00,40,1400.00,Yes
904353,2025-06-02,702174,2,5400.00,20,2325.00,0
904354,2025-06-09,702174,5,5400.00,20,2325.00,1
904355,2024-10-27,702176,2,4200.00,60,299.94,N
904356,2024-11-03,702176,2,4200.00,60,299.94,N
904357,2024-11-10,702176,4,4200.00,60,299.94,No
904358,2024-12-22,702177,3,7200.00,60,3600.00,No
904359,2024-12-29,702177,1,7200.00,60,3600.00,Yes
904360,2025-05-12,702178,1,7200.00,,6304.40,0
904361,2024-01-07,702179,2,4800.00,20,1257.48,No
904362,2024-01-14,702179,2,4800.00,20,1257.49,No
904363,2024-07-09,702180,5,3500.00,20,916.67,
904364,2024-07-16,702180,5,3500.00,20,916.67,
904365,2024-07-23,702180,5,3500.00,20,916.66,1
904366,2023-12-02,702181,3,4200.00,30,1500.00,N
904367,2023-12-09,702181,1,4200.00,30,1500.00,1
904368,2025-08-15,702183,2,5400.00,,864.65,
904369,2025-08-22,702183,5,5400.00,,864.65,
904370,2025-08-29,702183,1,5400.00,,864.65,N
904371,2024-05-25,702184,1,3500.00,50,800.00,
904372,2024-06-01,702184,1,3500.00,50,800.00,N
904373,2024-06-08,702184,1,3500.00,50,800.00,No
904374,2024-06-15,702184,2,3500.00,50,800.00,1
904375,2024-05-02,702185,1,5400.00,,1350.00,N
904376,2024-05-09,702185,4,5400.00,,1350.00,
904377,2024-05-16,702185,5,5400.00,,1350.00,0
904378,2024-05-23,702185,2,5400.00,,1350.00,Yes
904379,2024-12-26,702187,4,6000.00,50,2115.98,No
904380,2025-01-01,702188,4,7200.00,,2086.22,N
904381,2025-01-08,702188,4,7200.00,,2086.22,
904382,2025-09-05,702189,3,7200.00,,2400.00,No
904383,2025-09-12,702189,4,7200.00,,2400.00,No
904384,2025-09-19,702189,5,7200.00,,2400.00,Yes
904385,2025-06-11,702190,1,4200.00,50,975.00,
904386,2025-06-18,702190,4,4200.00,50,975.00,No
904387,2025-06-25,702190,2,4200.00,50,975.00,No
904388,2025-07-02,702190,5,4200.00,50,975.00,Y
904389,2023-12-22,702191,5,3500.00,50,800.00,0
904390,2023-12-29,702191,1,3500.00,50,800.00,N
904391,2024-01-05,702191,1,3500.00,50,800.00,No
904392,2024-01-12,702191,3,3500.00,50,800.00,1
904393,2025-01-13,702192,4,6000.00,,1500.00,
904394,2025-01-20,702192,3,6000.00,,1500.00,N
904395,2025-01-27,702192,1,6000.00,,1500.00,0
904396,2025-02-03,702192,4,6000.00,,1500.00,Y
904397,2025-01-18,702193,2,4200.00,30,651.46,No
904398,2025-01-25,702193,3,4200.00,30,651.46,N
904399,2025-02-01,702193,3,4200.00,30,651.46,
904400,2025-01-01,702194,1,4200.00,20,1725.00,0
904401,2025-01-08,702194,1,4200.00,20,1725.00,1
904402,2025-02-20,702195,3,7200.00,,5140.13,0
904403,2025-02-13,702196,4,7200.00,50,2300.00,No
904404,2025-02-20,702196,5,7200.00,50,2300.00,No
904405,2025-02-27,702196,1,7200.00,50,2300.00,Y
904406,2025-06-30,702197,3,7200.00,60,3600.00,No
904407,2025-07-07,702197,2,7200.00,60,3600.00,Y
904408,2024-05-21,702198,3,4800.00,20,3535.40,0
904409,2024-07-21,702199,2,6000.00,60,3000.00,
904410,2024-07-28,702199,5,6000.00,60,3000.00,Y
904411,2024-05-06,702200,5,4200.00,,2100.00,No
904412,2024-05-13,702200,3,4200.00,,2100.00,Yes
904413,2025-05-01,702201,2,3500.00,60,1784.15,
904414,2025-02-15,702202,5,6000.00,40,909.55,N
904415,2025-02-22,702202,2,6000.00,40,909.56,N
904416,2024-09-08,702203,5,6000.00,,475.11,No
904417,2024-09-15,702203,1,6000.00,,475.11,No
904418,2024-09-22,702203,4,6000.00,,475.11,No
904419,2024-09-29,702203,5,6000.00,,475.10,
904420,2024-07-12,702204,1,4200.00,,4200.00,Yes
904421,2024-03-30,702205,2,6000.00,20,5250.00,1
904422,2025-03-30,702206,1,5400.00,,5400.00,1
904423,2024-06-09,702207,4,5400.00,10,1225.00,N
904424,2024-06-16,702207,4,5400.00,10,1225.00,N
904425,2024-06-23,702207,1,5400.00,10,1225.00,No
904426,2024-06-30,702207,3,5400.00,10,1225.00,Y
904427,2025-02-08,702208,5,5400.00,,1800.00,No
904428,2025-02-15,702208,2,5400.00,,1800.00,
904429,2025-02-22,702208,3,5400.00,,1800.00,Yes
904430,2025-06-20,702209,1,6000.00,,3000.00,N
904431,2025-06-27,702209,2,6000.00,,3000.00,1
904432,2024-04-07,702210,1,7200.00,60,2400.00,
904433,2024-04-14,702210,2,7200.00,60,2400.00,0
904434,2024-04-21,702210,3,7200.00,60,2400.00,Y
904435,2024-05-14,702211,3,4200.00,,4200.00,1
904436,2024-04-27,702212,2,4800.00,40,1400.00,No
904437,2024-05-04,702212,2,4800.00,40,1400.00,1
904438,2024-12-15,702213,3,6000.00,50,5700.00,Y
904439,2025-07-03,702214,5,4200.00,40,550.00,
904440,2025-07-10,702214,4,4200.00,40,550.00,
904441,2025-07-17,702214,4,4200.00,40,550.00,0
904442,2025-07-24,702214,1,4200.00,40,550.00,Yes
904443,2024-05-10,702215,1,4200.00,40,733.33,No
904444,2024-05-17,702215,3,4200.00,40,733.33,N
904445,2024-05-24,702215,4,4200.00,40,733.34,Yes
904446,2025-01-24,702216,5,7200.00,20,3225.00,0
904447,2025-01-31,702216,3,7200.00,20,3225.00,Yes
904448,2024-09-07,702217,3,5400.00,,1800.00,N
904449,2024-09-14,702217,5,5400.00,,1800.00,
904450,2024-09-21,702217,2,5400.00,,1800.00,1
904451,2025-08-17,702218,3,4200.00,30,462.90,0
904452,2025-08-24,702218,5,4200.00,30,462.90,
904453,2025-08-31,702218,4,4200.00,30,462.90,
904454,2025-09-07,702218,3,4200.00,30,462.90,
904455,2025-08-13,702219,4,4800.00,,1200.00,N
904456,2025-08-20,702219,3,4800.00,,1200.00,
904457,2025-08-27,702219,3,4800.00,,1200.00,N
904458,2025-09-03,702219,4,4800.00,,1200.00,1
904459,2024-10-29,702220,3,6000.00,10,1833.33,0
904460,2024-11-05,702220,4,6000.00,10,1833.33,N
904461,2024-11-12,702220,4,6000.00,10,1833.34,Y
904462,2025-06-09,702221,3,7200.00,30,3000.00,No
904463,2025-06-16,702221,2,7200.00,30,3000.00,1
904464,2024-02-13,702222,2,4200.00,10,925.00,N
904465,2024-02-20,702222,2,4200.00,10,925.00,0
904466,2024-02-27,702222,3,4200.00,10,925.00,
904467,2024-03-05,702222,5,4200.00,10,925.00,Y
904468,2024-07-22,702223,5,7200.00,30,3000.00,N
904469,2024-07-29,702223,5,7200.00,30,3000.00,Y
904470,2025-09-16,702224,3,3500.00,50,1197.29,N
904471,2025-09-23,702224,3,3500.00,50,1197.29,0
904472,2024-02-23,702225,2,5400.00,,5400.00,Y
904473,2025-02-04,702226,4,6000.00,,6000.00,Y
904474,2024-02-10,702227,3,6000.00,20,2717.02,
904475,2024-01-23,702228,1,4200.00,60,2100.00,
904476,2024-01-30,702228,5,4200.00,60,2100.00,Y
904477,2024-01-03,702229,2,5400.00,,3460.86,No
904478,2024-12-06,702230,2,4800.00,,2400.00,0
904479,2024-12-13,702230,1,4800.00,,2400.00,Y
904480,2025-04-11,702231,2,3500.00,,3087.40,0
904481,2024-02-12,702232,5,4800.00,30,3088.81,No
904482,2025-06-20,702233,2,4200.00,20,813.88,N
904483,2025-06-27,702233,4,4200.00,20,813.88,No
904484,2025-08-06,702234,5,6000.00,40,1544.87,N
904485,2025-08-13,702234,4,6000.00,40,1544.86,
904486,2024-03-15,702235,1,3500.00,20,2462.62,
904487,2024-02-05,702236,1,4200.00,,2100.00,No
904488,2024-02-12,702236,5,4200.00,,2100.00,Y
904489,2024-08-12,702237,5,5400.00,60,2700.00,0
904490,2024-08-19,702237,4,5400.00,60,2700.00,Y
904491,2024-01-29,702238,3,7200.00,50,2706.78,
904492,2024-02-05,702238,5,7200.00,50,2706.77,0
904493,2024-01-06,702240,4,4800.00,30,3600.00,Yes
904494,2025-05-02,702241,3,5400.00,,585.73,N
904495,2025-05-09,702241,5,5400.00,,585.73,No
904496,2025-05-16,702241,2,5400.00,,585.73,0
904497,2025-04-25,702242,2,7200.00,40,5200.00,Yes
904498,2024-12-03,702243,1,3500.00,10,3000.00,Y
904499,2025-04-14,702244,4,4800.00,50,2250.00,N
904500,2025-04-21,702244,3,4800.00,50,2250.00,1
904501,2025-02-08,702245,4,4200.00,,1230.77,0
904502,2025-02-15,702245,4,4200.00,,1230.77,0
904503,2025-02-22,702245,3,4200.00,,1230.78,No
904504,2024-05-31,702246,3,5400.00,20,2108.36,N
904505,2024-04-17,702247,3,6000.00,40,1333.33,0
904506,2024-04-24,702247,2,6000.00,40,1333.33,No
904507,2024-05-01,702247,1,6000.00,40,1333.34,Yes
904508,2025-09-20,702248,2,4800.00,,4800.00,1
904509,2025-09-19,702249,5,4200.00,40,550.00,
904510,2025-09-26,702249,3,4200.00,40,550.00,N
904511,2025-10-03,702249,3,4200.00,40,550.00,No
904512,2025-10-10,702249,3,4200.00,40,550.00,Y
904513,2025-08-14,702250,3,3500.00,,3500.00,Yes
904514,2024-02-29,702251,2,3500.00,20,687.50,N
904515,2024-03-07,702251,1,3500.00,20,687.50,No
904516,2024-03-14,702251,2,3500.00,20,687.50,0
904517,2024-03-21,702251,2,3500.00,20,687.50,Yes
904518,2025-07-01,702252,5,7200.00,,2400.00,N
904519,2025-07-08,702252,4,7200.00,,2400.00,N
904520,2025-07-15,702252,2,7200.00,,2400.00,1
904521,2025-04-09,702253,2,6000.00,60,863.44,
904522,2025-04-16,702253,5,6000.00,60,863.44,0
904523,2024-02-25,702254,4,3500.00,50,1600.00,0
904524,2024-03-03,702254,3,3500.00,50,1600.00,1
904525,2024-05-10,702255,5,4800.00,40,2800.00,1
904526,2024-10-27,702256,2,3500.00,10,1000.00,0
904527,2024-11-03,702256,1,3500.00,10,1000.00,0
904528,2024-11-10,702256,1,3500.00,10,1000.00,1
904529,2024-11-15,702257,5,3500.00,10,1500.00,N
904530,2024-11-22,702257,5,3500.00,10,1500.00,Y
904531,2024-04-22,702258,2,3500.00,,871.43,N
904532,2024-04-29,702258,2,3500.00,,871.44,0
904533,2025-05-08,702259,4,7200.00,30,3000.00,No
904534,2025-05-15,702259,2,7200.00,30,3000.00,Y
904535,2025-05-11,702260,3,4200.00,,3348.89,N
904536,2025-08-20,702261,1,4200.00,20,1150.00,N
904537,2025-08-27,702261,4,4200.00,20,1150.00,0
904538,2025-09-03,702261,3,4200.00,20,1150.00,Y
904539,2023-12-14,702262,2,5400.00,,1048.89,N
904540,2023-12-21,702262,2,5400.00,,1048.89,0
904541,2023-12-28,702262,1,5400.00,,1048.90,N
904542,2025-03-22,702263,1,4200.00,40,2200.00,Y
904543,2024-01-24,702264,5,3500.00,60,1072.61,N
904544,2025-06-20,702265,2,7200.00,,7200.00,1
904545,2024-02-06,702266,5,4200.00,60,2100.00,0
904546,2024-02-13,702266,2,4200.00,60,2100.00,1
904547,2024-05-02,702269,5,3500.00,,1750.00,0
904548,2024-05-09,702269,4,3500.00,,1750.00,Yes
904549,2024-12-22,702270,3,4800.00,20,2025.00,
904550,2024-12-29,702270,1,4800.00,20,2025.00,Yes
904551,2024-08-09,702271,5,6000.00,,5102.36,No
904552,2024-08-01,702272,4,3500.00,,1750.00,
904553,2024-08-08,702272,1,3500.00,,1750.00,1
904554,2025-06-16,702273,3,7200.00,40,5200.00,1
904555,2025-06-26,702274,1,4800.00,,1200.00,N
904556,2025-07-03,702274,2,4800.00,,1200.00,0
904557,2025-07-10,702274,1,4800.00,,1200.00,No
904558,2025-07-17,702274,4,4800.00,,1200.00,1
904559,2024-04-02,702275,1,7200.00,,2371.47,No
904560,2024-06-22,702276,4,5400.00,40,1117.56,No
904561,2024-08-12,702277,5,4200.00,,2100.00,0
904562,2024-08-19,702277,4,4200.00,,2100.00,Y
904563,2025-05-25,702278,3,6000.00,10,1049.19,No
904564,2025-06-01,702278,1,6000.00,10,1049.19,No
904565,2025-06-08,702278,1,6000.00,10,1049.18,0
904566,2023-11-24,702280,1,4200.00,40,1100.00,0
904567,2023-12-01,702280,1,4200.00,40,1100.00,1
904568,2024-12-15,702281,1,6000.00,,6000.00,1
904569,2024-08-02,702282,5,5400.00,60,845.80,No
904570,2024-08-09,702282,5,5400.00,60,845.80,N
904571,2024-08-16,702282,5,5400.00,60,845.80,N
904572,2024-08-23,702282,3,5400.00,60,845.82,
904573,2024-08-27,702283,5,7200.00,30,1500.00,No
