TRANS_ID,PROD_KEY,STORE_KEY,TRANS_DT,TRANS_TIME,PRIORITY,SALES_QTY,SALES_PRICE,SALES_AMT,DISCOUNT,SALES_COST,SALES_MGRN,SHIPMODE,SHIP_COST
245674,1045401,9013,1/12/2009,11,"""Critical""",40.5,350.98,15963.09,0.03,11517.34,4276.73,"""Delivery Truck""",30
245676,852778,9013,1/12/2009,19,"""Critical""",33,1.68,58.48,0.04,52.68,2.72,"""Regular Air""",1
245678,1045401,9013,12/10/2011,16,"""High""",16.1,350.98,8225.24,0.06,6163.45,1909.03,"""Delivery Truck""",30
245680,798350,9013,10/25/2011,15,"""High""",15.2,90.98,1293.5,0.1,1918.07,-189.55,"""Delivery Truck""",30
245682,802135,9013,8/4/2010,11,"""Critical""",0.8,100.89,128.02,0.08,163,-62.19,"""Delivery Truck""",42
245684,285357,9013,11/23/2010,14,"""Medium""",0.9,110.98,103.9,0.1,200.78,-89.9,"""Delivery Truck""",30
245686,1040869,9013,2/23/2010,11,"""Medium""",32.2,3.49,161.28,0.01,103.8,56.73,"""Regular Air""",0.76
245688,79748,9013,4/3/2012,7,"""Low""",32.9,306.14,9367.41,0.09,11535.55,2852.94,"""Delivery Truck""",26.53
245690,105743,9013,9/5/2009,15,"""Not Specified""",11,442.14,5155.35,0,4362.03,501.51,"""Delivery Truck""",14.7
245692,394339,9013,7/7/2011,13,"""High""",2.7,3502.14,9172.32,0.06,19076.81,-8570.45,"""Delivery Truck""",8.73
245694,625704,9013,4/30/2009,9,"""Low""",43,21.98,938.37,0.02,693.95,251.17,"""Regular Air""",2.87
245696,568048,9013,3/13/2011,15,"""High""",7,4.71,46.34,0.05,54.81,-7.76,"""Regular Air""",0.7
245698,607882,9013,10/3/2010,13,"""Not Specified""",33.6,11.97,548.3,0.09,622.39,-47.92,"""Express Air""",4.98
245700,625704,9013,11/25/2010,13,"""Medium""",28,21.98,667.55,0,410.7,204.74,"""Regular Air""",2.87
245702,399912,9013,6/15/2010,19,"""Low""",5,145.45,676.75,0.02,1011.17,-283.94,"""Delivery Truck""",17.85
245704,866383,9013,3/20/2011,16,"""High""",32,3.93,119.2,0.06,95.09,30.61,"""Regular Air""",0.99
245706,399912,9013,11/19/2011,18,"""Not Specified""",5.6,145.45,880,0.07,1403.84,-240.31,"""Delivery Truck""",17.85
245708,845743,9013,8/27/2012,19,"""High""",3.6,15.57,51.27,0.02,58.54,3.72,"""Regular Air""",1.39
245710,220034,9013,1/22/2011,8,"""Not Specified""",34.4,32.98,1237.23,0.06,1508.38,-90.3,"""Express Air""",5.5
245712,390796,9013,2/2/2011,13,"""Critical""",2.8,29.34,86.67,0.05,117.68,-0.37,"""Regular Air""",57.87
245714,888317,9013,8/20/2012,17,"""High""",30,30.98,877.61,0.03,936.09,-6.72,"""Regular Air""",19.51
245716,220034,9013,2/10/2012,8,"""High""",18,32.98,447.1,0.04,790.44,-130.88,"""Regular Air""",5.5
245718,957636,9013,1/24/2011,18,"""Not Specified""",44,11.58,396.4,0.06,522.13,-12.67,"""Regular Air""",6.97
245720,957636,9013,9/5/2011,8,"""Medium""",2.4,11.58,39.49,0.1,47.63,-12.99,"""Regular Air""",5.72
245722,957636,9013,12/22/2011,7,"""Critical""",20.8,11.58,311.38,0.06,266.9,34.12,"""Regular Air""",5.72
245724,947094,9013,12/28/2010,19,"""Critical""",6.3,20.98,201.36,0,431.26,-284.4,"""Delivery Truck""",53.03
245726,1029916,9013,5/7/2010,12,"""Critical""",16.8,2.16,60.36,0.03,171.43,-119.62,"""Regular Air""",6.05
245728,1029916,9013,2/14/2012,19,"""Not Specified""",5,2.16,16.6,0.07,31.03,-20.3,"""Regular Air""",6.05
245730,717095,9013,6/30/2011,13,"""Medium""",30.1,9.93,359.34,0.01,228.15,198.83,"""Regular Air""",1.09
245732,616627,9013,6/30/2011,10,"""Medium""",30.4,2.21,71.83,0.08,78.42,5.48,"""Regular Air""",1
245734,612619,9013,3/5/2009,19,"""Critical""",25,107.53,1787.69,0.05,2134.5,553.7,"""Regular Air""",5.81
245736,260366,9013,1/30/2009,13,"""Low""",27.9,574.74,16066.85,0.07,10400.44,7416.43,"""Regular Air""",24.49
245738,147664,9013,11/27/2011,15,"""Not Specified""",2.7,6783.02,21366.51,0,32333.46,-11984.4,"""Regular Air""",24.49
245740,967595,9013,5/28/2012,13,"""Low""",19.8,65.99,1115.5,0.07,1286.21,165.5,"""Regular Air""",3.99
245742,147664,9013,5/21/2012,7,"""Critical""",8,6783.02,33074.57,0.09,50411.88,3852.19,"""Regular Air""",24.49
245744,217562,9013,9/2/2012,17,"""Critical""",16.1,12.21,234.07,0.1,318.58,-37.85,"""Regular Air""",4.81
245746,491753,9013,12/25/2011,18,"""High""",18.2,7.28,170.04,0.04,130.92,58.32,"""Regular Air""",1.77
245748,430465,9013,5/12/2012,16,"""Medium""",21,2.62,78.46,0.05,59.98,18.57,"""Regular Air""",0.8
245750,852778,9013,11/16/2011,13,"""High""",19.2,1.68,39.69,0.05,42.05,-1.78,"""Regular Air""",1
245752,852778,9013,5/29/2012,9,"""High""",45,1.68,54.74,0.09,88.47,-4.56,"""Regular Air""",1
245754,249175,9013,4/8/2009,10,"""Not Specified""",37,4.55,128.82,0.08,136.08,32.19,"""Regular Air""",1.49
245756,249175,9013,9/5/2009,12,"""Low""",22.4,4.55,90.08,0.04,99.07,28.29,"""Regular Air""",1.49
245758,249175,9013,2/13/2011,9,"""Critical""",21,4.55,140.24,0.05,103.58,32.87,"""Regular Air""",1.49
245760,479758,9013,5/17/2009,13,"""High""",26,19.84,394.74,0.07,395.59,120.18,"""Regular Air""",4.1
245762,616627,9013,12/30/2010,13,"""Low""",18.9,2.21,46.94,0.02,42.51,3.88,"""Regular Air""",1
245764,616627,9013,4/2/2011,17,"""Low""",11.2,2.21,26.74,0.07,30.95,4.34,"""Express Air""",1
245766,616627,9013,2/7/2012,14,"""Not Specified""",36.9,2.21,80.79,0.03,80.66,9.92,"""Regular Air""",1
245768,616627,9013,11/28/2012,17,"""Not Specified""",28.8,2.21,65.67,0.02,68.1,11.44,"""Regular Air""",1
245770,575546,9013,1/2/2011,15,"""Low""",16.8,5.84,124.88,0.09,90.26,49.81,"""Regular Air""",1
245772,836171,9013,3/27/2009,17,"""Not Specified""",25.2,8.95,246.12,0.07,230.4,91.73,"""Regular Air""",2.01
245774,510440,9013,5/17/2009,13,"""High""",43,8.34,319.46,0.07,207.28,151.27,"""Regular Air""",1.43
245776,334736,9013,5/14/2011,7,"""Low""",8.1,7.64,79.25,0,82.01,-13.25,"""Express Air""",5.83
245778,334736,9013,5/29/2012,9,"""High""",28.7,7.64,227.73,0,354.99,-41.75,"""Regular Air""",5.83
245780,468265,9013,10/18/2012,11,"""Low""",25.6,10.06,317.06,0.05,216.4,105.47,"""Regular Air""",2.06
245782,952554,9013,8/29/2012,9,"""High""",8.1,286.85,1850.21,0.01,3296.75,-715.11,"""Delivery Truck""",61.76
245784,751161,9013,5/27/2010,15,"""Critical""",12.6,880.98,10839.49,0.07,10322.34,2011.31,"""Delivery Truck""",44.55
245786,747572,9013,5/27/2010,8,"""Critical""",9.8,13.48,156.1,0,195.04,-6.32,"""Regular Air""",4.51
245788,553905,9013,11/25/2010,7,"""Low""",7.2,2.74,19.78,0.06,43.33,-21.47,"""Regular Air""",3.5
245790,428687,9013,12/2/2009,19,"""Low""",20,3.74,93.22,0.06,108.81,-15.37,"""Regular Air""",0.94
245792,1007862,9013,12/20/2009,13,"""High""",27.3,160.98,5748.2,0.09,6737.99,-459.86,"""Delivery Truck""",35.02
245794,165300,9013,8/7/2011,11,"""Low""",15.4,276.2,5756.58,0.02,4174.14,1902.24,"""Regular Air""",24.49
245796,165300,9013,3/4/2012,17,"""Critical""",7,276.2,1312.06,0.08,1865.48,67.84,"""Regular Air""",24.49
245798,126366,9013,3/24/2011,12,"""High""",21,138.14,1947.27,0.07,3596.13,-695.26,"""Express Air""",35
245800,37176,9013,3/28/2012,7,"""Not Specified""",3,349.45,588.39,0.1,1040.7,7.55,"""Delivery Truck""",60
245802,930243,9013,7/16/2011,18,"""Critical""",28,40.97,932.26,0.04,992.27,154.85,"""Regular Air""",8.99
245804,942547,9013,1/31/2011,17,"""High""",9.6,7.08,57.85,0.1,84.51,0.35,"""Regular Air""",2.35
245806,942547,9013,2/10/2011,14,"""Critical""",21.7,7.08,180.92,0.01,183.49,35.98,"""Regular Air""",2.35
245808,200320,9013,9/2/2012,14,"""Low""",15.4,3.78,56.55,0.1,57.88,25.18,"""Regular Air""",0.71
245810,317714,9013,6/8/2012,18,"""Not Specified""",35.1,1.6,49.55,0.1,80.08,-17.78,"""Regular Air""",1.29
245812,798361,9013,3/28/2010,15,"""Not Specified""",1.8,37.44,79.58,0.06,113.1,-38.28,"""Regular Air""",4.27
245814,967842,9013,3/28/2010,12,"""Medium""",4,328.14,1069.75,0.06,1743.95,-431.45,"""Delivery Truck""",91.05
245816,908570,9013,7/24/2009,14,"""Not Specified""",6.4,95.99,599.21,0.1,1036.48,-268.66,"""Regular Air""",4.9
245818,795486,9013,7/24/2009,15,"""Not Specified""",29.7,101.41,3644.24,0,3804.26,-457.73,"""Express Air""",35
245820,642999,9013,11/30/2011,20,"""High""",36,43.41,1412.04,0.05,987.13,749.22,"""Regular Air""",2.99
245822,642999,9013,3/17/2012,10,"""Medium""",8,43.41,237.87,0.05,267.64,79.59,"""Regular Air""",2.99
245824,698622,9013,12/14/2011,12,"""Not Specified""",30.6,114.98,2503.98,0.1,5529.63,-1620.41,"""Delivery Truck""",58.72
245826,79342,9013,1/2/2010,17,"""Critical""",32,370.98,8883,0.1,12393.85,-522.59,"""Delivery Truck""",99
245828,828775,9013,6/3/2009,12,"""Low""",8,65.99,357.63,0.04,734.03,-206.15,"""Regular Air""",8.99
245830,973228,9013,11/16/2011,13,"""Not Specified""",3,195.99,454.2,0.01,1388.85,-800.89,"""Regular Air""",4.2
245832,945963,9013,6/3/2009,13,"""Low""",11.7,20.98,244.48,0.09,718.42,-445.77,"""Delivery Truck""",45
245834,748835,9013,3/15/2009,11,"""Medium""",1.6,125.99,180.68,0.09,857.26,-605.37,"""Regular Air""",8.99
245836,573049,9013,5/25/2009,9,"""High""",16.1,3.15,72.93,0.01,43.89,28.55,"""Regular Air""",0.49
245838,226603,9013,1/23/2012,18,"""Not Specified""",1,60.97,62.77,0.01,97.8,-36.84,"""Regular Air""",4.5
245840,957535,9013,3/16/2012,19,"""High""",32,3.52,92.62,0.07,279.99,-167.42,"""Regular Air""",6.83
245842,434079,9013,11/8/2009,14,"""Low""",11.2,205.99,1972.4,0.06,2870.79,13.01,"""Regular Air""",8.99
245844,382748,9013,3/16/2012,19,"""High""",13,14.98,189.2,0,225.45,-30.71,"""Regular Air""",7.69
245846,240546,9013,11/8/2009,20,"""Low""",35,205.99,6846.78,0.06,7759.98,2539.46,"""Regular Air""",8.99
245848,181963,9013,11/8/2009,20,"""Low""",2,70.97,127.43,0.05,232.98,-91.09,"""Regular Air""",3.5
245858,805551,9013,11/21/2010,17,"""Medium""",36,22.98,746.57,0.05,711.97,207.18,"""Regular Air""",7.58
245860,805551,9013,9/11/2011,11,"""Critical""",3.2,22.98,72.73,0.07,111.11,-19.26,"""Express Air""",7.58
245862,250373,9013,3/23/2009,15,"""Not Specified""",36,13.99,386.01,0,474.94,28.7,"""Regular Air""",7.51
245864,674377,9013,10/15/2010,10,"""Low""",11.2,11.35,157.33,0.1,235.14,-76.34,"""Regular Air""",8.6
245866,701926,9013,9/19/2011,9,"""Critical""",33.3,29.14,1033.44,0.1,692.45,385.63,"""Regular Air""",4.86
245868,994793,9013,6/5/2011,7,"""Low""",41.4,6.48,273.26,0.02,358.04,-59.98,"""Regular Air""",2.74
245870,632964,9013,8/6/2009,10,"""High""",41.4,28.99,1219.25,0.01,1200.74,132.79,"""Regular Air""",8.59
245872,674000,9013,3/24/2012,14,"""Critical""",6.3,8.34,47.99,0.1,72.06,-13.78,"""Regular Air""",4.82
245874,632743,9013,5/6/2010,19,"""Low""",44,78.8,3249.09,0.1,4793.39,-1326.29,"""Regular Air""",35
245876,841268,9013,3/1/2011,10,"""Critical""",1.6,4.48,7.5,0.09,14.13,-5.26,"""Regular Air""",1.22
245878,438316,9013,6/1/2009,15,"""Critical""",17,7.78,124.06,0.09,116.43,15.74,"""Regular Air""",2.5
245880,538394,9013,5/31/2012,7,"""Critical""",36.8,195.99,7169.31,0.01,6703.57,2311.96,"""Regular Air""",8.99
245882,438316,9013,9/12/2012,20,"""Not Specified""",30.1,7.78,290.22,0.09,262.17,72.28,"""Express Air""",2.5
245884,485887,9013,2/8/2009,18,"""High""",20,105.98,1418.21,0.1,1539.07,580.43,"""Express Air""",13.99
245886,325508,9013,6/24/2009,19,"""Medium""",39,10.48,314.25,0.1,394.71,13.91,"""Regular Air""",2.89
245888,497806,9013,5/5/2010,9,"""Medium""",9.8,5.58,75.48,0.06,106.89,-28.83,"""Regular Air""",5.3
245890,497806,9013,3/24/2011,15,"""Medium""",40.5,5.58,228.5,0.01,334.75,-83.66,"""Regular Air""",5.3
245892,888317,9013,10/4/2012,19,"""Not Specified""",13.5,30.98,351.96,0,483.8,-19.1,"""Regular Air""",19.51
245894,102816,9013,11/1/2012,11,"""Low""",31.5,2.98,117.23,0.05,133.16,0.89,"""Regular Air""",1.58
245896,1031140,9013,9/6/2011,9,"""Low""",45,2.47,98.45,0.07,94.77,16.31,"""Express Air""",1.02
245898,148598,9013,6/6/2009,18,"""Critical""",18,6.47,103.44,0.02,89.18,40.2,"""Regular Air""",1.22
245900,380477,9013,8/17/2010,7,"""High""",16.2,7.89,130.36,0,120.53,21.49,"""Regular Air""",2.82
245902,245758,9013,4/4/2010,14,"""Low""",15.3,10.14,169.48,0.03,123.8,48.55,"""Regular Air""",2.27
245904,357719,9013,4/13/2009,9,"""Critical""",1,1.88,2.74,0.05,4.74,-2.91,"""Regular Air""",1.49
245906,992059,9013,11/1/2011,14,"""Critical""",29.4,125.99,3499.08,0.04,4327.86,963.68,"""Express Air""",7.69
245908,746290,9013,9/16/2012,19,"""Critical""",18,125.99,1473.49,0.09,2354.26,165.45,"""Regular Air""",8.8
245910,967595,9013,6/24/2009,12,"""High""",39.2,65.99,2154.81,0.02,2571.44,662.05,"""Regular Air""",3.99
245912,967595,9013,10/25/2011,8,"""High""",24.3,65.99,1521.13,0.07,1511.06,270.6,"""Regular Air""",3.99
245914,1037740,9013,2/27/2011,8,"""Low""",13.3,115.99,1942.17,0,1802.99,400.82,"""Express Air""",2.5
245916,434079,9013,2/11/2012,10,"""Low""",5,205.99,738.5,0.09,1830.11,-800.25,"""Regular Air""",8.99
245918,705403,9013,9/28/2012,15,"""Medium""",29,4.71,99.81,0.02,139.8,-3.23,"""Regular Air""",0.7
245920,593359,9013,8/16/2012,13,"""Critical""",28.7,2.18,63.62,0.04,81.28,8.06,"""Regular Air""",0.78
245922,382748,9013,9/17/2010,11,"""Low""",0.9,14.98,20.76,0.05,31.47,-16.54,"""Express Air""",7.69
245924,609559,9013,11/1/2012,10,"""Low""",19.8,110.99,2052.27,0.04,2070.34,371.4,"""Regular Air""",2.5
245926,784832,9013,5/13/2012,14,"""Critical""",46,65.99,2011.61,0.04,2433.85,601.65,"""Express Air""",4.99
245928,784832,9013,10/28/2012,12,"""Low""",23.4,65.99,1060.47,0.02,1405.53,310.19,"""Regular Air""",4.99
245930,538394,9013,2/26/2009,7,"""Medium""",16.1,195.99,2546.41,0.06,4158.24,349.47,"""Regular Air""",8.99
245932,908570,9013,5/29/2010,7,"""Low""",43,95.99,3681.75,0.01,2931.12,1196.44,"""Regular Air""",4.9
245934,623868,9013,3/19/2010,7,"""Low""",32.2,65.99,2180.45,0.1,2669.26,366.18,"""Regular Air""",8.99
245936,760927,9013,1/12/2009,7,"""Medium""",10,40.98,401.14,0.1,540.73,-131.03,"""Regular Air""",6.5
245938,453581,9013,4/11/2011,11,"""Critical""",6.4,19.99,180.43,0.02,204.76,-44.86,"""Regular Air""",11.17
245940,453581,9013,6/4/2011,15,"""Low""",2.7,19.99,74.05,0.02,15.41,44.54,"""Regular Air""",11.17
245942,802024,9013,9/8/2011,13,"""Critical""",23.2,70.71,1816.61,0.08,2862.76,-812.25,"""Regular Air""",37.58
245944,1018236,9013,10/28/2012,18,"""Critical""",14,15.51,272.65,0.07,340.33,-30.2,"""Regular Air""",5.8
245946,747572,9013,5/17/2010,20,"""Critical""",37,13.48,448.45,0.01,488.57,10.18,"""Regular Air""",4.51
245948,747572,9013,4/2/2012,8,"""Medium""",30.8,13.48,395.51,0.1,603.35,-10.33,"""Regular Air""",4.51
245950,161786,9013,7/20/2010,13,"""High""",30,60.65,1242.73,0.05,1454.2,365.25,"""Regular Air""",12.23
245952,299699,9013,6/16/2012,12,"""Medium""",21.6,225.02,4362.32,0.07,4973.74,426.67,"""Delivery Truck""",28.66
245954,845612,9013,9/24/2009,19,"""High""",15.4,48.91,792.78,0,1704.4,-628.38,"""Regular Air""",35
245956,228599,9013,9/25/2009,9,"""Critical""",0.7,14.89,27.96,0.17,23.85,-9.13,"""Regular Air""",13.56
245958,240546,9013,9/9/2011,7,"""Not Specified""",18.2,205.99,4097.14,0.1,4854.1,501.54,"""Regular Air""",8.99
245960,467302,9013,9/26/2011,7,"""Not Specified""",33.6,8.01,410.15,0.01,281.89,102.58,"""Regular Air""",2.87
245962,511714,9013,9/25/2012,15,"""Not Specified""",25.2,21.38,540.87,0,482.81,286.87,"""Regular Air""",2.99
245964,226603,9013,7/28/2009,20,"""Critical""",28,60.97,2550.12,0.01,1556.34,882.45,"""Express Air""",4.5
245966,181963,9013,2/14/2012,16,"""Critical""",6.3,70.97,361.66,0.01,439.68,57.1,"""Express Air""",3.5
245968,958232,9013,3/17/2011,19,"""Critical""",25.6,115.79,3050.18,0.02,2234.96,1470.3,"""Regular Air""",1.99
245970,985033,9013,3/11/2012,17,"""Low""",8.1,55.98,457.18,0.05,332.87,170.9,"""Express Air""",4.86
245972,250992,9013,12/21/2010,10,"""Medium""",12,6.48,102.32,0.08,129.82,-32.7,"""Regular Air""",5.74
245974,695399,9013,12/7/2010,16,"""Medium""",38,55.98,2063.42,0.03,1137.26,989.95,"""Regular Air""",5.15
245976,1031199,9013,1/3/2009,17,"""Critical""",15,5.28,77,0.03,120.75,-41.58,"""Regular Air""",5.66
245978,258761,9013,4/23/2009,8,"""Medium""",4.5,5.28,29.25,0.03,43.04,-16.67,"""Regular Air""",5.61
245980,265285,9013,7/1/2011,15,"""Low""",27.2,6.48,202.91,0.02,413.69,-193.39,"""Regular Air""",9.54
245982,736435,9013,11/12/2011,12,"""Critical""",21,5.28,87.43,0.08,187.88,-77.08,"""Regular Air""",6.26
245984,905789,9013,10/19/2010,14,"""Low""",26.4,48.91,1481.82,0.05,870.39,743.59,"""Regular Air""",5.81
245986,781122,9013,6/22/2009,7,"""Critical""",24.8,65.99,1146.22,0.09,1927.45,118.15,"""Regular Air""",8.99
245988,1031199,9013,6/24/2010,9,"""Critical""",19,5.28,108.21,0.08,150.26,-50.02,"""Express Air""",5.66
245990,632804,9013,10/28/2009,20,"""Critical""",37,49.99,1434.74,0.06,1828.07,21.5,"""Regular Air""",19.99
245992,841805,9013,9/25/2012,19,"""Not Specified""",13.3,5.06,97.06,0.05,103.45,-7.36,"""Regular Air""",2.99
245994,569266,9013,10/28/2009,13,"""Critical""",25.6,104.85,3080.07,0.1,1874.95,1480.15,"""Regular Air""",4.65
245996,484348,9013,5/28/2009,16,"""Critical""",8.8,5.98,66.26,0.03,89.25,-23.5,"""Regular Air""",5.35
245998,538736,9013,12/20/2011,16,"""Critical""",36.9,3.98,144.1,0.1,189.81,-26.73,"""Regular Air""",2.97
246000,160229,9013,12/29/2011,20,"""Critical""",6.4,6.48,40.05,0.07,79.49,-27.72,"""Regular Air""",6.6
246002,247078,9013,9/15/2011,19,"""Critical""",15,29.89,466.28,0,355.65,92.7,"""Regular Air""",1.99
246004,601310,9013,8/28/2012,8,"""Critical""",16.8,2.78,47.95,0.07,63.96,2.69,"""Regular Air""",1.49
246006,99546,9013,2/16/2010,20,"""Low""",24.3,5.28,127.4,0.1,145.31,-2.85,"""Regular Air""",2.99
246008,473902,9013,1/22/2010,14,"""High""",24,18.97,418.29,0.01,425.85,29.42,"""Regular Air""",9.54
246010,102789,9013,5/3/2011,20,"""Low""",14.4,6.48,90.33,0.04,176.45,-72.81,"""Regular Air""",8.4
246012,229862,9013,10/3/2011,19,"""Low""",33.6,19.98,850.99,0.03,704.43,254.58,"""Regular Air""",5.97
246014,988897,9013,4/25/2011,18,"""Not Specified""",16.1,5.98,115.22,0.02,174.56,-37.04,"""Regular Air""",5.2
246016,229862,9013,9/26/2011,20,"""High""",47,19.98,945.03,0,671.42,267.64,"""Regular Air""",5.97
246018,780990,9013,8/26/2009,14,"""Low""",20.8,6.48,188.05,0.04,189.85,-21.41,"""Express Air""",5.16
246020,905789,9013,2/27/2010,18,"""Low""",15,48.91,618.77,0.08,509.81,223.76,"""Regular Air""",5.81
246022,857575,9013,10/6/2010,16,"""Low""",42,4.28,168.55,0.06,274.06,-94.36,"""Regular Air""",4.79
246024,620362,9013,12/5/2011,19,"""Medium""",31.5,6.48,216.24,0.04,435.14,-143.58,"""Express Air""",7.37
246026,102789,9013,4/7/2010,10,"""High""",13,6.48,79.54,0.06,149.13,-64.95,"""Regular Air""",8.4
246028,938591,9013,6/2/2011,9,"""Medium""",20.8,6.48,173.78,0.06,264.68,-96.26,"""Regular Air""",7.49
246030,958232,9013,9/8/2011,14,"""Critical""",6.3,115.79,824.85,0.03,1002.72,39.36,"""Regular Air""",1.99
246032,103518,9013,11/26/2011,7,"""High""",45,11.34,462.63,0.05,428.06,82.19,"""Regular Air""",5.01
246034,337774,9013,7/9/2012,20,"""Critical""",3.2,5.98,21.6,0.03,36.77,-12.88,"""Regular Air""",5.79
246036,721136,9013,3/18/2011,11,"""Low""",14,4.28,76.06,0.02,95.89,-35.99,"""Express Air""",5.68
246038,958232,9013,8/1/2012,7,"""High""",32.8,115.79,4183.78,0.04,2969.68,1777.67,"""Regular Air""",1.99
246040,175765,9013,6/7/2009,16,"""Low""",31.5,55.48,1746.44,0.08,1679.8,816.72,"""Regular Air""",14.3
246042,1031199,9013,4/13/2012,14,"""High""",30.6,5.28,119.32,0.1,283.77,-104.35,"""Regular Air""",5.66
246044,421821,9013,7/26/2010,9,"""Medium""",42.3,26.38,903.95,0.04,760.2,479.62,"""Regular Air""",5.86
246046,528466,9013,4/21/2009,10,"""Low""",8.4,30.98,344.06,0.05,310.24,61.47,"""Express Air""",9.18
246048,73356,9013,4/20/2009,10,"""High""",16,5.98,112.42,0.09,112.11,7.4,"""Regular Air""",2.5
246050,329142,9013,8/28/2012,16,"""High""",32.2,19.98,783.55,0.01,598.4,320.67,"""Regular Air""",5.86
246052,267787,9013,8/17/2009,13,"""High""",32.9,40.99,1387.51,0.03,1659.4,267.1,"""Regular Air""",19.99
246054,690859,9013,5/6/2012,10,"""Low""",41.4,99.99,4744.64,0.04,3566.12,1033.38,"""Regular Air""",19.99
246056,523991,9013,2/12/2009,11,"""Medium""",11.9,7.1,89.22,0.06,162.81,-42.17,"""Regular Air""",6.05
246058,1044002,9013,1/11/2011,19,"""Critical""",0.8,6.48,8.31,0.04,15.33,-8.89,"""Regular Air""",5.4
246060,490474,9013,5/24/2009,13,"""Low""",17.6,6.48,139.14,0.02,166.07,-23.53,"""Regular Air""",5.11
246062,940550,9013,2/26/2011,17,"""Medium""",9.9,35.44,324.42,0.04,259.28,130.52,"""Regular Air""",5.09
246064,183960,9013,7/29/2012,19,"""Not Specified""",19,5.98,101.4,0.09,151.38,-37.85,"""Regular Air""",5.14
246066,949585,9013,4/10/2010,19,"""Low""",36,9.68,262.86,0.09,255.41,131.7,"""Regular Air""",2.03
246068,195368,9013,2/10/2010,7,"""Low""",12.8,4.98,61.73,0.03,105.62,-25.97,"""Regular Air""",4.72
246070,329142,9013,1/26/2012,10,"""Medium""",3.5,19.98,85.93,0.05,99.66,0.19,"""Regular Air""",5.86
246072,473902,9013,12/6/2009,11,"""Medium""",23,18.97,428.44,0.01,379.05,57.25,"""Regular Air""",9.54
246074,852845,9013,4/29/2011,11,"""Low""",31.5,11.29,500.48,0.08,556.17,-48.2,"""Regular Air""",5.03
246076,394308,9013,11/8/2011,14,"""Low""",35.1,5.78,157.62,0.1,408.37,-183.05,"""Regular Air""",8.09
246078,195368,9013,10/9/2011,8,"""Low""",0.8,4.98,8.78,0,11.7,-6.72,"""Regular Air""",4.72
246080,267787,9013,2/26/2010,16,"""Critical""",23.4,40.99,1096.17,0.01,954.95,110.78,"""Regular Air""",19.99
246082,364275,9013,7/16/2010,20,"""Medium""",15.2,65.99,849.53,0.06,1101,152.75,"""Regular Air""",2.5
246084,641174,9013,7/16/2010,19,"""Medium""",24.5,179.99,5311.97,0.02,5157.55,1142.08,"""Regular Air""",13.99
246086,403940,9013,10/6/2010,12,"""Low""",31.5,45.19,1299.74,0.04,1077.26,504.35,"""Regular Air""",1.99
246088,160229,9013,2/4/2009,7,"""Medium""",35,6.48,183.04,0.03,325.85,-99.08,"""Regular Air""",6.6
246090,601310,9013,5/4/2010,19,"""Critical""",28.7,2.78,108.03,0,103.48,10.5,"""Regular Air""",1.49
246092,373891,9013,8/4/2010,14,"""Not Specified""",6,18.97,99.72,0.01,100.47,13.34,"""Regular Air""",5.21
246094,371815,9013,2/6/2011,9,"""High""",2.4,4.98,14.71,0,24.63,-9.69,"""Regular Air""",5.02
